CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer
11041,,Amanda,M,Carter,,5826 Escobar,,Glendale,California,United States,91203,295-555-0145,1977-10-16,Partial College,Skilled Manual,F,M,1,2,0,0,78170,0
11042,,Megan,J,Sanchez,,1397 Paraiso Ct.,,Los Angeles,California,United States,90012,404-555-0199,1977-06-13,Partial College,Skilled Manual,F,M,1,2,0,0,70623,0
11043,,Nathan,M,Simmons,,1170 Shaw Rd,,Glendale,California,United States,91203,296-555-0181,1976-02-24,Partial College,Skilled Manual,M,M,1,2,0,0,78150,0
11044,,Adam,L,Flores,,6935 Candle Dr,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0163,1949-05-24,Partial High School,Clerical,M,M,1,2,1,2,24007,0
11045,,Leonard,G,Nara,,7466 La Vista Ave.,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0151,1950-05-19,High School,Skilled Manual,M,S,0,2,0,3,51472,0
11046,,Christine,,Yuan,,2356 Orange St,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0113,1950-03-22,High School,Skilled Manual,F,M,1,2,0,3,50798,0
11047,,Jaclyn,D,Lu,,2812 Mazatlan,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0137,1950-02-27,High School,Skilled Manual,F,M,0,2,0,3,42738,0
11049,,Carol,C,Rai,,6064 Madrid,,Chula Vista,California,United States,91910,654-555-0180,1980-07-18,Partial High School,Clerical,F,S,1,2,0,0,48422,1
11050,,Alan,,Zheng,,2741 Gainborough Dr.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0135,1951-09-07,High School,Skilled Manual,M,M,1,2,0,3,58585,0
11051,,Daniel,,Johnson,,8085 Sunnyvale Avenue,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0155,1951-08-04,High School,Skilled Manual,M,S,0,2,0,3,45982,0
11052,,Heidi,,Lopez,,2514 Via Cordona,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0168,1951-08-07,Partial College,Clerical,F,S,0,2,0,2,50790,0
11053,,Ana,E,Price,,1660 Stonyhill Circle,,San Diego,California,United States,92102,859-555-0113,1980-08-20,Partial College,Skilled Manual,F,M,0,2,0,0,91599,0
11054,,Deanna,,Munoz,,5825 B Way,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0192,1952-03-10,Partial College,Skilled Manual,F,M,1,2,0,2,50018,0
11055,,Gilbert,,Raje,,8811 The Trees Dr.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0129,1952-03-05,Partial College,Skilled Manual,M,M,1,2,0,2,53459,0
11056,,Michele,L,Nath,,5464 Janin Pl.,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0178,1953-04-03,Partial College,Skilled Manual,F,M,1,2,0,3,38588,0
11057,,Carl,J,Andersen,,6930 Lake Nadine Place,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0181,1953-10-12,Graduate Degree,Management,M,M,1,2,0,2,119540,0
11058,,Marc,,Diaz,,6645 Sinaloa,,Findon,South Australia,Australia,5023,1 (11) 500 555-0149,1954-04-27,Partial College,Skilled Manual,M,M,1,2,0,2,119982,0
11059,,Ashlee,J,Andersen,,8255 Highland Road,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0112,1954-04-01,Partial College,Skilled Manual,F,S,1,2,0,2,86953,0
11060,,Jon,L,Zhou,,6574 Hemlock Ave.,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0174,1954-03-17,Partial College,Skilled Manual,M,M,1,2,0,2,116368,0
11061,,Todd,M,Gao,,8808 Geneva Ave,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0191,1954-02-27,Partial College,Skilled Manual,M,M,1,2,0,2,110712,1
11062,,Noah,D,Powell,,9794 Marion Ct,,Portland,Oregon,United States,97205,767-555-0113,1975-09-02,High School,Skilled Manual,M,M,1,2,0,0,52145,0
11063,,Angela,,Murphy,,4927 Virgil Street,# 21,Redmond,Washington,United States,98052,451-555-0162,1975-04-07,High School,Skilled Manual,F,S,1,2,0,0,49609,0
11064,,Chase,,Reed,,2721 Alexander Pl.,,Downey,California,United States,90241,892-555-0184,1975-12-07,High School,Skilled Manual,M,M,1,2,0,0,58306,0
11065,,Jessica,,Henderson,,9343 Ironwood Way,,La Jolla,California,United States,92806,278-555-0186,1973-10-09,Partial College,Skilled Manual,F,M,0,2,0,0,73388,1
11066,,Grace,T,Butler,,4739 Garden Ave.,,Lebanon,Oregon,United States,97355,712-555-0141,1973-11-27,Partial College,Professional,F,M,1,2,0,0,61686,0
11067,,Caleb,F,Carter,,9563 Pennsylvania Blvd.,,Port Orchard,Washington,United States,98366,944-555-0167,1976-09-25,Partial College,Professional,M,S,1,2,0,0,96049,1
11070,,Willie,T,Raji,,6260 Vernal Drive,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0151,1955-04-05,High School,Skilled Manual,M,M,1,2,0,2,109883,0
11071,,Linda,,Serrano,,9808 Shaw Rd.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0130,1955-06-26,High School,Skilled Manual,F,S,1,2,0,2,106718,0
11072,,Casey,,Luo,,9513 Roslyn Drive,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0125,1955-02-06,High School,Skilled Manual,F,S,0,2,0,2,97646,0
11073,,Amy,,Ye,,2262 Kirkwood Ct.,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0185,1956-08-14,High School,Skilled Manual,F,S,1,2,0,2,58916,0
11074,,Levi,A,Arun,,4661 Bluetail,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0127,1956-08-28,High School,Skilled Manual,M,S,1,2,0,2,93934,0
11075,,Felicia,L,Jimenez,,786 Eastgate Ave,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0165,1957-11-16,High School,Professional,F,S,1,2,0,2,99137,0
11076,,Blake,,Anderson,,5436 Clear,# 101,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0113,1957-07-13,High School,Professional,M,S,1,2,0,2,112044,0
11077,,Leah,,Ye,,1291 Arguello Blvd.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0154,1957-09-19,High School,Professional,F,S,0,2,0,2,108728,0
11078,,Gina,E,Martin,,1349 Sol St.,,Cliffside,British Columbia,Canada,V8Y 1L1,196-555-0114,1974-01-10,High School,Professional,F,S,0,2,0,0,49084,1
11079,,Donald,,Gonzalez,,4236 Malibu Place,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0137,1959-03-11,Graduate Degree,Management,M,S,1,2,0,0,172444,0
11080,,Damien,,Chander,,9941 Stonehedge Dr.,,Perth,South Australia,Australia,6006,1 (11) 500 555-0111,1959-07-17,Graduate Degree,Management,M,M,1,2,0,0,181590,1
11081,,Savannah,C,Baker,,1210 Trafalgar Circle,,Concord,California,United States,94519,478-555-0117,1966-07-24,Bachelors ,Management,F,M,1,3,2,2,148109,0
11082,,Angela,L,Butler,,6040 Listing Ct,,Fremont,California,United States,94536,579-555-0195,1966-08-04,Graduate Degree,Management,F,S,0,3,1,1,149717,1
11083,,Alyssa,F,Cox,,867 La Orinda Place,,Lincoln Acres,California,United States,91950,561-555-0140,1966-03-15,Graduate Degree,Management,F,M,1,3,1,1,163913,1
11085,,Emily,,Johnson,,7926 Stephanie Way,,Newport Beach,California,United States,92625,850-555-0184,1957-07-19,High School,Professional,F,S,0,2,0,2,66900,0
11086,,Ryan,,Brown,,2939 Wesley Ct.,,Santa Monica,California,United States,90401,539-555-0198,1957-12-23,Partial College,Professional,M,M,1,0,1,2,97834,0
11088,,Hunter,,Davis,,4308 Sand Pointe Lane,,San Diego,California,United States,92102,612-555-0141,1957-11-25,Bachelors ,Management,M,M,1,0,1,2,129910,0
11089,,Abigail,M,Price,,2685 Blackburn Ct,,Long Beach,California,United States,90802,532-555-0117,1957-02-05,Bachelors ,Management,F,S,1,1,1,2,91729,1
11090,,Trevor,,Bryant,,5781 Sharon Dr.,,Los Angeles,California,United States,90012,853-555-0174,1957-12-17,Partial College,Professional,M,S,1,1,0,2,113883,0
11091,,Dalton,,Perez,,6083 San Jose,,Haney,British Columbia,Canada,V2W 1W2,559-555-0115,1957-04-04,Partial College,Professional,M,M,1,1,0,2,112820,0
11093,,Aimee,A,He,,1833 Olympic Drive,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0161,1967-09-10,Graduate Degree,Management,F,M,1,0,0,0,106839,0
11094,,Cedric,W,Ma,,3407 Oak Brook Place,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0115,1962-04-01,Partial College,Skilled Manual,M,S,0,1,0,1,88887,1
11095,,Chad,,Kumar,,1681 Lighthouse Way,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0151,1962-09-01,Partial College,Skilled Manual,M,S,1,1,0,1,108740,0
11096,,Andrés,,Anand,,5423 Los Gatos Ct.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0184,1962-08-10,Bachelors ,Professional,M,M,1,1,0,1,106971,1
11097,,Edwin,R,Nara,,719 William Way,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0112,1961-10-27,Partial College,Skilled Manual,M,M,1,1,0,1,98519,0
11098,,Mallory,S,Rubio,,6452 Harris Circle,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0157,1961-05-01,Partial College,Skilled Manual,F,S,0,1,0,1,82707,0
11099,,Adam,,Ross,,4378 Westminster Place,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0186,1961-03-08,Bachelors ,Professional,M,M,1,1,0,1,103866,1
11100,,Latasha,L,Navarro,,6954 Ranch Road,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0123,1960-09-15,Partial College,Skilled Manual,F,S,1,1,0,1,66520,0
11101,,Abby,L,Sai,,7074 N. Spoonwood Court,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0174,1965-05-08,Bachelors ,Professional,F,S,0,1,0,0,75270,1
11102,,Julia,L,Nelson,,2196 Coat Ct.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0124,1965-04-21,Bachelors ,Professional,F,S,1,4,5,5,95167,1
11103,,Cassie,,Chande,,9448 San Marino Ct.,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0166,1964-10-17,Bachelors ,Professional,F,S,1,1,0,0,85087,0
11104,,Edgar,A,Sara,,6127 Lilly Lane,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0125,1964-03-11,Bachelors ,Professional,M,M,0,1,0,0,102445,0
11105,,Candace,,Fernandez,,5029 Blue Ridge,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0162,1964-12-28,Bachelors ,Professional,F,S,0,1,0,0,88445,0
11106,,Jessie,,Liu,,3063 Blue Jay Drive,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0163,1964-09-11,Bachelors ,Professional,M,S,0,1,0,0,97782,1
11107,,Bianca,,Lin,,7530 Eola,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0121,1959-09-09,Bachelors ,Professional,F,M,1,1,0,1,117317,1
11109,,Ruben,D,Kapoor,,1984 Glendale Circle,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0132,1963-11-05,Bachelors ,Professional,M,S,0,2,0,0,106891,1
11110,,Curtis,,Yang,,4052 Mt. Wilson Way,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0127,1962-06-06,Partial College,Skilled Manual,M,M,1,1,0,1,77012,1
11111,,Meredith,T,Gutierrez,,7610 Northridge Ct.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0179,1962-02-23,Partial College,Skilled Manual,F,M,1,1,0,1,62702,1
11112,,Crystal,C,Wang,,2773 Kirkwood Dr,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0134,1962-09-09,Partial College,Skilled Manual,F,M,1,1,0,1,73151,0
11113,,Micheal,A,Blanco,,596 Marfargoa Drive,,Perth,South Australia,Australia,6006,1 (11) 500 555-0131,1962-02-21,Bachelors ,Professional,M,M,1,2,4,5,104220,1
16475,,Kurt,L,Anand,,Heiderweg 4983,,Essen,Hamburg,Germany,45001,1 (11) 500 555-0115,1973-12-13,Partial High School,Manual,M,S,0,2,0,0,18709,0
11115,,Alvin,D,Cai,,7759 Azalea Avenue,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0191,1962-02-12,Partial College,Skilled Manual,M,M,1,2,4,5,93330,1
11116,,Clinton,E,Carlson,,7943 Cunha Ct.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0184,1962-10-07,Partial College,Skilled Manual,M,M,1,2,4,5,86770,1
11117,,April,,Deng,,485 Ash Lane,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0182,1961-02-21,Partial College,Skilled Manual,F,M,1,3,4,5,73276,1
11119,,Evan,V,James,,4157 Sierra Ridge,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0187,1935-04-10,Partial College,Clerical,M,S,0,2,0,2,51078,0
11120,,Beth,H,Jiménez,,7401 Las Palmas,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0164,1936-08-09,Bachelors ,Management,F,S,1,1,0,2,52280,0
11122,,Byron,,Vazquez,,3187 Hackamore Lane,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0136,1960-04-02,Partial College,Skilled Manual,M,M,1,3,4,5,88615,0
11123,,Philip,A,Alvarez,,2775 Mt. Olivet Pl.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0191,1960-06-20,Partial College,Skilled Manual,M,M,1,3,4,5,102114,1
11124,,Ross,F,Jordan,,6973 Dublin Court,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0126,1957-07-27,Partial College,Skilled Manual,M,S,1,1,0,1,106875,1
11125,,Dana,J,Navarro,,8481 Zartop Street,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0172,1956-04-08,Partial College,Skilled Manual,F,S,1,1,0,1,65730,0
11126,,Shaun,,Carson,,57 Wolf Way,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0155,1949-04-07,High School,Skilled Manual,M,M,0,2,1,2,32857,0
11127,,Jan,,Edwards,,9409 The Alameda,,San Gabriel,California,United States,91776,111-555-0118,1975-10-21,High School,Skilled Manual,F,M,1,1,0,0,46078,0
11129,,Julia,M,Wright,,7397 Central Blvd.,,Sedro Woolley,Washington,United States,98284,456-555-0174,1975-08-05,High School,Skilled Manual,F,S,1,1,0,0,32122,0
11130,,Caroline,L,Russell,,3884 Bates Court,,Lebanon,Oregon,United States,97355,424-555-0137,1980-01-06,High School,Skilled Manual,F,M,1,2,0,0,34879,0
11131,,Amanda,,Rivera,,9573 Royal Oak Rd.,,Haney,British Columbia,Canada,V2W 1W2,918-555-0126,1980-03-12,High School,Skilled Manual,F,M,0,2,0,0,39266,0
11132,,Melissa,E,Richardson,,6832 Fruitwood Dr,,Langford,British Columbia,Canada,V9,928-555-0118,1980-10-26,High School,Skilled Manual,F,S,0,2,0,0,44139,0
11133,,Angela,,Griffin,,3828 Baltic Sea Ct,,Lake Oswego,Oregon,United States,97034,598-555-0174,1980-09-08,Partial High School,Clerical,F,S,0,2,0,0,37010,0
11134,,Larry,D,Townsend,,7034 Carson,,Perth,South Australia,Australia,6006,1 (11) 500 555-0130,1946-02-26,High School,Skilled Manual,M,S,1,2,0,5,26209,1
11135,,Marcus,L,Harris,,9068 Quiet Place Drive,,Burlingame,California,United States,94010,442-555-0119,1979-11-03,Partial High School,Clerical,M,S,0,2,0,0,64613,0
11136,,Brianna,D,Morgan,,9005 Eagle Ct.,,Metchosin,British Columbia,Canada,V9,954-555-0117,1978-10-26,High School,Skilled Manual,F,S,0,2,0,0,38527,0
11137,,Jasmine,A,Taylor,,2457 Matterhorn Court,,Spokane,Washington,United States,99202,557-555-0146,1978-07-20,High School,Skilled Manual,F,M,1,2,0,0,42811,0
11138,,Lauren,,Davis,,8105 Pembrook Court,,Glendale,California,United States,91203,832-555-0121,1978-09-15,High School,Skilled Manual,F,M,0,2,0,0,48772,0
11139,,Tanya,,Moreno,,6155 Wilbur Drive,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0185,1938-11-09,Partial College,Clerical,F,S,0,2,0,2,27610,0
11140,,Javier,L,Alvarez,,8935 Etcheverry Dr.,,Burbank,California,United States,91502,763-555-0134,1977-02-11,Partial High School,Clerical,M,S,0,2,0,0,64633,0
11141,,Nicole,,Ramirez,,1101 C Street,,Daly City,California,United States,94015,152-555-0162,1977-06-21,High School,Skilled Manual,F,M,0,2,0,0,32916,0
11142,,Eduardo,,Patterson,,6255 Macalvey Dr.,,Langford,British Columbia,Canada,V9,190-555-0184,1977-08-14,High School,Skilled Manual,M,S,0,2,0,0,63488,1
11143,,Jonathan,M,Henderson,,165 East Lane Road,,Lakewood,California,United States,90712,149-555-0113,1977-02-04,High School,Skilled Manual,M,M,1,2,0,0,43666,0
11144,,Edward,,Hernandez,,7607 Pine Hollow Road,,Ballard,Washington,United States,98107,178-555-0196,1979-09-09,High School,Skilled Manual,M,S,0,2,0,0,54938,0
11145,,Jasmine,L,Coleman,,1961 Oak Grove Road,,Beaverton,Oregon,United States,97005,857-555-0115,1979-12-08,High School,Skilled Manual,F,S,0,2,0,0,29691,0
11146,,Karla,L,Goel,,3272 Corrie Lane,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0137,1939-08-26,Bachelors ,Management,F,S,1,2,0,2,66934,0
11147,,Ernest,L,Wu,,1832 RiverRock Dr,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0139,1939-02-05,Graduate Degree,Management,M,M,1,1,0,2,124211,0
11148,,Ross,,Vazquez,,1201 Paso Del Rio Way,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0163,1941-08-16,Bachelors ,Management,M,M,1,2,0,2,63251,0
11149,,Theodore,,Gill,,9120 Pinewood Court,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0194,1941-04-20,Bachelors ,Management,M,M,1,2,0,2,82448,0
11150,,Russell,M,Shen,,4755 Easley Drive,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0191,1941-03-15,Bachelors ,Management,M,S,1,2,0,2,77855,0
11151,,Melinda,G,Gill,,805 Rainier Dr.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0117,1942-02-25,Graduate Degree,Management,F,S,0,1,0,2,94385,0
11152,,James,J,Williams,,6827 Seagull Court,,Puyallup,Washington,United States,98371,355-555-0153,1976-01-10,High School,Skilled Manual,M,S,1,2,0,0,62553,1
11153,,Angela,R,James,,8877 Weatherly Drive,,Renton,Washington,United States,98055,847-555-0111,1976-06-23,High School,Skilled Manual,F,M,1,2,0,0,37229,0
11154,,Megan,G,Walker,,6898 Holiday Hills,,Woodburn,Oregon,United States,97071,918-555-0186,1976-08-21,Partial College,Skilled Manual,F,S,1,1,0,0,33375,0
11155,,Hunter,J,Robinson,,8356 Mori Court,,Burbank,California,United States,91502,891-555-0125,1976-01-26,Partial College,Skilled Manual,M,S,0,1,0,0,60713,1
11157,,Hannah,E,Long,,1832 Preston Ct.,,Tacoma,Washington,United States,98403,974-555-0177,1975-06-11,High School,Skilled Manual,F,M,1,2,0,0,45639,0
11158,,Jason,K,Wright,,6771 Bundros Court,,San Gabriel,California,United States,91776,694-555-0176,1975-10-08,High School,Skilled Manual,M,S,1,2,0,0,57274,0
11159,,Brianna,A,Hughes,,6793 Bonifacio St.,,Woodland Hills,California,United States,91364,319-555-0183,1975-09-17,High School,Skilled Manual,F,S,0,2,0,0,32033,0
11160,,Maurice,M,Tang,,2886 Chaparral Court,Space # 45,Concord,California,United States,94519,947-555-0172,1974-01-08,Partial College,Skilled Manual,M,S,0,1,0,0,54434,0
11161,,Emily,,Wood,,1562 Black Walnut,,Concord,California,United States,94519,184-555-0114,1974-04-22,Partial College,Skilled Manual,F,S,0,1,0,0,46024,1
11163,,Gabriel,,Wang,,8002 Crane Court,,Spring Valley,California,United States,91977,617-555-0150,1974-12-20,Partial College,Skilled Manual,M,M,1,1,0,0,56829,0
11164,,Devin,,Brooks,,4231 Highland Dr.,,Torrance,California,United States,90505,502-555-0138,1974-05-05,Partial College,Skilled Manual,M,S,0,1,0,0,48946,1
11165,,Jocelyn,,Alexander,,3376 Bank Way,,Oakland,California,United States,94611,354-555-0134,1973-07-18,Partial College,Skilled Manual,F,M,0,1,0,0,89154,0
11166,,Ashley,,Martinez,,6993 Whyte Park Ave.,,Olympia,Washington,United States,98501,131-555-0194,1972-04-24,Partial College,Skilled Manual,F,S,0,2,0,0,70041,1
11169,,Bryce,,Richardson,,1841 Blackwood Drive,,Coronado,California,United States,92118,178-555-0176,1968-06-22,Bachelors ,Management,M,M,1,1,4,4,116323,1
11170,,Carol,T,Howard,,6281 Edward Ave,,Burien,Washington,United States,98168,845-555-0127,1968-02-05,Bachelors ,Management,F,M,1,1,4,4,104668,1
